,product_name,product_review,user_rating
69,Barrel-Aged Abraxas,"""2017 bottle. Chalice glass. Had at a share. 4 bottles-4 people with Barrel Aged Dark Lord '16, French Vanilla Militia '17, Marshmallow Handjee '17 and Barrel Aged Abraxas '17, in that order."", '', ""Poured completely black with minimal amount of caramel colored foam which only stuck around the edge of glass. I don't know if it was that I already had some high quality barrel aged beers before it or if it was Marshmallow Handjee just prior, but the smell was predominantly cinnamon and cinnamon alone. As the beer warmed, yes got a bit of cacao and chocolate, but the barrel was extremely faint and I got no semblance of coffee. Very similar flavor to the smell. It was predominantly cinnamon with only faint traces of other ingredients, even after letting it warm all the way to room temperature. The feel was good. On thicker side and sticky."", '', ""In the tasting it finished as a 3rd out of 4 for three of us (myself included) behind Handjee '17 and BADL '16, and 4th for the fourth person. I don't know if was the quality of the other stouts or the order in which we drank them (could have been), but the expectations were quite high and they weren't met. I, most of all had the high expectations of it being every bit as good as Handjee '17 and perhaps even better, but the beer seemed relatively one dimensional with the cinnamon dominating. The lack of barrel presence, especially compared to the three DL variants was obvious. Just didn't seem like BA Abraxas was all that much 'more' than a regular Abraxas."", '', 'This is a high quality stout, but not quite the world class for which it trades for in my opinion or what I was expecting.'",4.38
70,Barrel-Aged Abraxas,"""I'm doing this off of memory as I've had the beer at the 2017 and 2018 Snallygasters, so I won't do a full review."", ""This is probably the best beer I have drank so far and that includes CBS, many mole' styles of beer, Xocoveza and various others."", '', 'The smell is similar to homemade hot chocolate with cinnamon.', 'The flavor is hot chocolate, cinnamon, vanilla, marshmallow and a slight booziness.', 'What really makes this beer is the mouthfeel. For a high ABV, this is an amazingly smooth beer.'",4.99
71,Barrel-Aged Abraxas,'Very dark appearance with slight tan head that dissipates quickly. Aroma is a pleasant cinnamon and bourbon. Taste is also a very pleasant cinnamon and bourbon that is a little thin.',4.39
72,Barrel-Aged Abraxas,"""This is worth the hype. The aroma is off the chart good. Cinnamon is delicious and this reminds me of a snickerdoodle cookie. Tons of chocolate as well with subdued pepper, creamy vanilla, and subtle barrel in a medium plus mouth feel. I'm not tasting anything really complex but this is excellent and the cinnamon and vanilla make it a real treat.""",4.81
73,Barrel-Aged Abraxas,"'Had a pour at the Shelton Fest, and this is one of the best beers that I have tasted. Coffee/cinnamon and barrel notes up front with some spice on the end (absolutely perfect balance). This beer is surprisingly drinkable given the ABV and flavor profile. Absolutely worth the hype.'",5
74,Barrel-Aged Abraxas,"'5oz pour into a snifter. 2017 Edition', '', 'L: Pours pitch black with one finger of khaki head. Dissipates quickly and leaves a tan ring around the edge.', '', 'N: Cinnamon stix up front. Getting the spicy notes from the rye barrels. Oak, Bourbon, vanilla.', '', 'T: Follows the nose, cinnamon stix, get the warm Bourbon on the back end. Vanilla frosting. Tastes like a cinnamon roll. Some chocolate and fudge quality. Would warm you up on a cold winter night.', '', 'F: Moderate body, not sticky viscous, but good, smooth mouthfeel.', '', 'O: Lives up to the hype. Would love a bottle to enjoy. Very well crafted BA Stout from Perennial.', '', '2018: Less barrel forward, good cinnamon, overall down a notch from 2017. 4.6', '', '2019: Very little cinnamon, peppery. Barrel is present, but almost enhances the peppers. 4.3'",4.79
75,Hunahpu's Imperial Stout - Double Barrel Aged,"""Tasted this double barrel aged multiple times for multiple years. This is an excellent stout that I welcome drinking just about any time I'd like a stout. However, this is simply not a 100 point beer. I'm convinced that the score for this beer is the result of scoring by locals employing local hype. But, very good beer none the less.""",4
76,Hunahpu's Imperial Stout - Double Barrel Aged,"'After 500+ stouts, this one is easily top 5. A bar to measure all other BA adjunct stouts (for me). Everything is spot on. Sweet-but-not-too-sweet, super balanced adjuncts, barrel-but-not-too-much-barrel, thick-but-not-THICC, etc.'",4.9
77,Hunahpu's Imperial Stout - Double Barrel Aged,"'Thanks to my new friends at the Cycle Barrel Aged Day bottle shared.', '', 'Look- A smooth black with a thin tannish head which faded quickly.', '', 'Smell- A mix of barrel, booze, and sweetness of chocolate. Interesting mix that really works.', '', 'Taste- Chocolate, barrel, coconut, and just a hint of cinnamon. Nothing like the Hunahpus that I had tried before. There was more sweetness but the barrel gave it a nice sharp flavor. I think the brandy really gave the flavors an awesome boost.', '', 'Mouthfeel- A nice thick coating which lingers. Full bodied and little carbonation.', '', 'Overall- A fantastic brew from Cigar City. This is definitely a one of a kind brew.'",4.74
78,Hunahpu's Imperial Stout - Double Barrel Aged,"'This one pours a fairly dark black color, with a small head, and a little bit of lacing.', '', 'This smells like heavy roast, pepper spice, rum spice, cocoa powder, oak, dark fruit, smoke, and espresso.', '', ""Both barrels don't necessarily come through here - it's more smokey rum than anything else. I'm not sure I actually get any apple brandy. There's a decent amount of pepper, and a touch of cinnamon, and a definite big helping of chocolate. There's some tobacco and smoke too, as is kind of common with this brewery. There's a touch of molasses syrup on the back end, too."", '', 'This is medium bodied, with a decent creaminess, and no real booziness, with a slightly bitter/syrupy finish.', '', ""This isn't anywhere near the height of the hype it (used to) get, but it's still enjoyable in a vacuum.""",4.09
79,Hunahpu's Imperial Stout - Double Barrel Aged,"'Pours motor-oil black with minimal head. Nose is seriously off, like a cross between an ashtray and burnt sesame candy. Booze is there, too, but largely overpowered. Taste is extremely muddled. Peppery spice, smokiness, minimal barrel presence, with a lot less sweetness than expected from the rum/apple brandy combo. Flavors blend much more pleasantly in the taste than the smell, the mouthfeel is pleasantly thick, but overall this was a real letdown.'",3.8
80,Hunahpu's Imperial Stout - Double Barrel Aged,"'B2, shared amongst friends.', '', 'Black, opaque, mocha froth head.', '', 'Aroma has booze, spicy cinnamon, vanilla and roasted malts.', '', 'Flavor has a lot of fudgy chocolate with an increasing cinnamon presence as it warms. Moderate pepper heat, light vanilla in the background. The apple brandy barrel comes out as it gets close to room temperature.', '', 'Moderate carbonation, syrupy, Above medium body.', '', 'A tasty brew, silky, sweet. Heat is there but not overpowering.'",4.26
81,Hunahpu's Imperial Stout - Double Barrel Aged,"'Appearance - The beer poured a silky black color with a dark mocha colored head.', '', 'Smell - The nose was the of a sweet barrel aged stout. The booze and cinnamon are noted, but not the heat.', '', 'Taste - At the front, my first impression was black licorice. It was not nasty black licorice, since it was balanced by chocolate syrup, coconut, and dry green apple. My disappointment was that the pepper spice of the base beer was gone. There was a hint of cinnamon, but little heat. The barrel notes become more pronouned as it warms, particularly the apple brandy.', '', 'Mouthfeel - The beer was big bodied, just hovering on the tongue and allowing the test profile to develop.', '', 'Overall - The beer was great, but I missed the spice of the base beer.'",4.6
82,Hunahpu's Imperial Stout - Double Barrel Aged,"""This is such a big beer and there is so much going on, it is great, but you can only consume about 4 oz before you're done or you get diabetes. Let's calm down on the ratings a little bit""",4.01
83,Hunahpu's Imperial Stout - Double Barrel Aged,"'2016 batch (#2) reviewed.', '', ""Hunahpu's is one of those beers that I loved the very first time I tried it, and I've been chasing that dragon ever since... unsuccessfully, as it turns out."", '', ""I've been lucky enough to try Barrel-aged Huna twice now - once at Great American Beer Fest, and for a second time when I won a bottle in a charity raffle. As it turns out, I drank my BA Huna alongside of Double Barrel Huna, expecting that I would be blown away by the Double Barrel... in fact, it was the exact opposite experience."", '', ""And perhaps I should have expected that, given the barrels used in DB Huna - Rum and Apple Brandy barrels don't often tend to impart much thickness to a beer, and in combination, they definitely made the beer seem a bit thin. Additionally, where the bourbon barrels in BA Huna add depth, richness, sweetness, and complexity, it seems that Double Barrel just took on thinness and acidity. It's also quite charred in taste - it reminded me quite a bit of my gripes with 2018 Huna. Sadly, all of that cinnamon and vanilla that I love seemed to be entirely absent. It's still a sweet beer, but it's greatly overshadowed by the barrel notes and char and acidity."", '', ""In the end, I honestly think I've found myself preferring non-barrel-aged Huna as my go-to. It's certainly easier to get, and something about it is just a much more pleasant experience for me. Yes, I have a sweet tooth, so that's probably a big part of it. Or perhaps Cigar City's aging methods just aren't to my liking. Maybe the barrels? Tough to say - more experimentation required!""",4.2
